Cohort ID	Likelihood Weights	Mortality Prob
271	1.5711148464428465e-11	0.11347678919165538
272	2.322265937869908e-14	0.1743838735840603
273	3.1167650163360526e-13	0.13604945416425288
274	1.822805247653995e-15	0.24476041558545047
275	1.4678324410279163e-14	0.18556017828686222
276	3.2436729681179995e-09	0.08971397768542218
277	1.0000020369609302e-12	0.13534020186960655
278	4.20666796946019e-12	0.11866924795488461
279	6.7279626195234074e-15	0.2095277607917133
280	2.1145869652811035e-15	0.22599965771268637
281	3.5592327439382346e-15	0.23076839116527442
282	2.810744570860556e-14	0.18254396247505245
283	2.654694684879625e-10	0.10404165240595156
284	2.6096420193814496e-10	0.10047334030091795
285	3.1178294300119754e-15	0.22097958853948046
286	9.725180298708199e-14	0.15554292926174934
287	2.710471783794085e-15	0.2104322168009196
288	1.2507367289514744e-13	0.16449770343832126
289	1.0606265465897539e-14	0.19662850505750223
290	1.8459124742715324e-13	0.15380232549281117
291	9.253249289860569e-15	0.2041767821003776
292	1.1573032988835238e-13	0.1637715981409431
293	4.5080865517195557e-13	0.14314197571839618
294	2.0912452074710344e-12	0.11853778159065637
295	1.626368906358324e-06	0.06364186968334083
296	1.2075723493333872e-12	0.12558483586561997
297	6.5504841467861195e-06	0.06592521553965047
298	1.7392610218246367e-15	0.246563422746089
299	1.2353369169241377e-09	0.08632257026615275
300	5.756408335659554e-15	0.21237173954410798
301	2.887386306533948e-15	0.22499232899117966
302	1.7712349591048184e-14	0.18768265047718868
303	6.696799429928182e-14	0.16389888254907514
304	1.8117499712537214e-08	0.08219428736312176
305	2.649503562629218e-13	0.14337600455266125
306	7.433762890842844e-12	0.119034410231043
307	6.693939102258325e-10	0.09500799156281692
308	7.935706125833308e-14	0.16850237375315935
309	2.2690641850953082e-11	0.11245396754038339
310	1.8195311720596026e-15	0.23326111069367017
311	6.540856339728738e-15	0.23192710499031144
312	5.2884412359712404e-11	0.10142365875643924
313	1.1538719500956154e-07	0.07217826014880585
314	2.1831413062689272e-09	0.08859254640382258
315	1.154946655455269e-13	0.14991683413577722
316	2.4212283207174486e-14	0.19571713359491927
317	8.084717847520683e-10	0.0916388876817583
318	6.715771377335881e-11	0.09960671167544616
319	7.841664770311013e-15	0.22033437498727343
320	2.37875021985894e-12	0.13316974365350548
321	4.994686479273655e-14	0.17333701343104724
322	6.068536039241396e-11	0.09673322784785002
323	2.1617085204424892e-07	0.0703934518851595
324	1.1383158300712628e-13	0.15317140339370597
325	3.0087728903955495e-13	0.1454281974099565
326	2.1908075768124325e-08	0.08053432881863265
327	4.367830276197406e-14	0.1743612463480831
328	1.2080423614251901e-13	0.15880202376278763
329	1.6450175513410912e-14	0.1808274693941489
330	2.2661870718355927e-08	0.07890910802493196
331	1.0020823033721787e-14	0.2003055634270488
332	8.073775391185904e-10	0.09440982795998454
333	2.6782435780771736e-13	0.1538703648732066
334	1.3159746992744904e-14	0.20705920564432378
335	0.00011180251443140204	0.05446608559836124
336	4.248359782563434e-11	0.1148724919452373
337	3.7330021653442645e-15	0.22458447528002223
338	3.128163576737822e-15	0.21894192152041392
339	2.429340831642e-13	0.15768811851890874
340	3.4565950510100767e-15	0.22332165483330263
341	1.395626887692858e-15	0.23996119827072532
342	4.439542051688821e-15	0.21528139952586828
343	4.0578855228852495e-15	0.22082308876730777
344	2.8124762835577816e-06	0.06974868036406967
345	3.4256844771705355e-14	0.18026086646819822
346	6.804603422260915e-15	0.19070339763053062
347	2.529944890068125e-14	0.17204816252932592
348	5.085905945158041e-15	0.2099230523472056
349	0.0009808290677504067	0.05691424397432685
350	2.063986800379341e-14	0.20404774691099598
351	1.5012538533699035e-14	0.1963457201479054
352	5.6307869791041474e-11	0.10193967865967063
353	2.0457224201339235e-10	0.10141385976442935
354	4.829709149294053e-14	0.17646066348602557
355	5.756203509588572e-12	0.11905949231821632
356	6.4452624078833e-15	0.2093177356014575
357	5.657585748316865e-13	0.13922924640069145
358	5.068759702480441e-15	0.2065498829568344
359	9.764727811915383e-16	0.24809435672476815
360	6.953400892654816e-11	0.11004966790678002
361	1.1291973588151712e-08	0.07860116565161988
362	1.7990453961328717e-15	0.2302616872698548
363	7.995306290060887e-14	0.15831187577747466
364	2.8027002358958745e-15	0.24494807417101644
365	2.4093864923314187e-14	0.17732088000037943
366	1.7057622998504778e-15	0.2487826049220958
367	9.913734021047292e-14	0.15921416082859033
368	2.026516214548148e-13	0.15528518678110426
369	4.4536692475260735e-08	0.07708558061443399
370	5.46658726192446e-13	0.12114103419677623
371	0.0015059083635652808	0.05524371345927466
372	2.630821431061686e-08	0.08207903590392981
373	1.2846321814309299e-14	0.19912743854149922
374	0.00010831475671988809	0.05607993798575777
375	3.2655669455793934e-12	0.12330861944874888
376	6.108192183243558e-15	0.22246925056760886
377	1.8627155791740976e-14	0.1885355435014709
378	1.3098163186853445e-14	0.18818842841323374
379	1.2559248854846237e-09	0.08772736019106218
380	3.765492581162601e-13	0.13838085614968468
381	5.886440464079757e-14	0.16631548146885825
382	1.4991453962320177e-15	0.24795034153274104
383	2.024732746744804e-09	0.09078124504662438
384	1.2944396116480124e-10	0.09954658035247098
385	1.1933366693273612e-10	0.10243461675458239
386	2.2359450725935863e-14	0.20003448265959856
387	6.949798261479276e-13	0.14139506548713857
388	2.5536446139263788e-05	0.061385887682219004
389	1.1059986223203362e-13	0.15170324812204794
390	4.832042469537752e-10	0.0923920329287352
391	5.16709223549687e-15	0.20972084895204207
392	2.3214971926211645e-11	0.10946627630145445
393	0.0019645031962333918	0.05552120239090073
394	5.863544816689904e-14	0.16868648989292423
395	5.193080260141637e-15	0.2187680857862378
396	5.891478847610616e-12	0.12620322481244284
397	5.790738563206254e-15	0.1999716621452287
398	3.4087175760719547e-13	0.15222829565942564
399	2.4284480362470065e-13	0.15819036099243772
400	8.086458057172189e-16	0.2418868642123505
401	4.720528517944872e-15	0.21079217829972935
402	0.0005038449193870037	0.0564646133247148
403	1.899809150149233e-14	0.19187745024625902
404	3.9771819850232565e-13	0.14300029631270122
405	1.699038634741331e-15	0.23950978827901998
406	5.617908940759433e-10	0.09428654686469767
407	9.700412162346454e-11	0.10341440393687316
408	1.7969897407221014e-05	0.0662947929754524
409	1.0037628290007125e-12	0.1357237657327573
410	1.9016919749276862e-06	0.07180375280381367
411	2.914706542733644e-14	0.17675735212238358
412	5.2003936301400104e-15	0.2105926474747476
413	1.0653939479827212e-14	0.18936009922403568
414	7.663831229705732e-15	0.20324227621515412
415	8.458897991402323e-12	0.11849082396870397
416	2.3101891468135608e-15	0.21917029660553555
417	6.328120906124638e-13	0.1357537549998885
418	4.187504810502667e-15	0.21480197408246376
419	2.7142650100744623e-14	0.17529923172485878
420	7.810809137550748e-08	0.07868460973404899
421	1.2446509370445596e-06	0.0656773799709896
422	0.0033806894360350133	0.05366652858260146
423	6.0851711722719575e-06	0.0633449995278713
424	4.2907155964223285e-13	0.14171676274168638
425	1.3887891051796954e-07	0.0726683845535181
426	0.0032108357461605426	0.055556669769733995
427	6.15138273821116e-15	0.2009722962780935
428	2.2810757757892295e-12	0.1289700960921279
429	1.0609108409072495e-14	0.19938769912150506
430	4.4839996896421976e-13	0.14048096534929033
431	5.473008796311812e-13	0.14001734940015223
432	4.71149410624738e-13	0.14561450134356618
433	5.101698213208879e-13	0.1448007853124388
434	3.2737296058063276e-15	0.21063266842283396
435	1.7649839420022076e-12	0.13047850397154717
436	2.761738791045932e-15	0.23093723206872463
437	0.0003290797699572817	0.05741220959080717
438	2.9184687222029506e-15	0.20477486854408372
439	8.789989160222417e-08	0.07512827622754777
440	3.552217524675912e-14	0.1737027133824171
441	0.010899443522751552	0.05207285226704639
442	9.858964158330976e-14	0.1577254565152694
443	0.030337302684457893	0.05060359132391928
444	2.1806126844249366e-15	0.24023875709804093
445	7.316475215738934e-15	0.23108040674055563
446	4.363819676832562e-15	0.20919338838845386
447	3.661713234795594e-15	0.2330548639829575
448	1.9193928513411275e-07	0.07911164623167942
449	2.1627053505886017e-08	0.08154601397410666
450	5.590048450829505e-10	0.08752633458048681
451	5.83334338945731e-14	0.17449918045998425
452	1.632403466525993e-15	0.23116189920166036
453	9.987410949575699e-16	0.24799103567181474
454	1.2925737076153281e-14	0.1922244917531632
455	3.5497039821640225e-14	0.19636008182845904
456	1.7424556632181601e-15	0.2318586409088509
457	1.0144378753725696e-12	0.13017474647422417
458	2.4975079389755376e-10	0.09997013604500736
459	8.393177408835005e-09	0.08468603415742457
460	7.280901452809052e-08	0.07389141006674581
461	4.8419431900745696e-15	0.21252211760656575
462	5.218963239584314e-08	0.07935847468344864
463	1.201189960413578e-10	0.10285949654538014
464	5.91064853977911e-15	0.21381783572670615
465	1.953625564366103e-11	0.112117450358842
466	2.0497771984074086e-15	0.2464834898585886
467	7.057472438204334e-11	0.10332774043032705
468	8.524629713049034e-14	0.1567306689942423
469	2.340727953286375e-11	0.11289340223716993
470	4.4416600851120905e-15	0.2321545662347675
471	2.664359711526148e-12	0.12331132877024689
472	9.433249585731742e-13	0.1367184654546329
473	2.340835287800995e-13	0.15245853845567228
474	2.62266043003155e-15	0.23777729547394266
475	0.0016679333776268047	0.05618980125423015
476	1.2428201581426463e-14	0.19337573272633785
477	1.7875116782802397e-15	0.22820379085846781
478	0.000640921921006218	0.055457444703493765
479	4.115017579456689e-13	0.15441024945050214
480	1.6210766604676822e-11	0.11519796235400506
481	9.476381539430416e-15	0.2218978641731172
482	2.7062586222981467e-13	0.16170331018450357
483	8.073825898617833e-15	0.1880455736325496
484	8.853095928293037e-13	0.1405706999903075
485	3.674347552479482e-14	0.17566180750427146
486	6.60610779035072e-11	0.10801937033748517
487	0.006566879450249839	0.05186971559330316
488	2.100479173321636e-13	0.16535118699741816
489	1.68993834115895e-11	0.11228884282649257
490	1.1537984681744112e-13	0.15345351970022597
491	2.729390774686883e-15	0.23328117061077958
492	1.28369338187452e-12	0.13529495770027922
493	8.541115354871644e-10	0.09947920732047709
494	6.177259119266926e-12	0.1242587522558109
495	3.4905952087160445e-15	0.23637222332730812
496	2.2468027209875648e-15	0.23737367626181877
497	6.881563693193753e-15	0.21886598971314264
498	2.268071859471491e-15	0.23404130286113212
499	1.0334967425898183e-09	0.0955800579902634
500	6.105217308821696e-06	0.06749644191071819
501	3.4788795454675813e-10	0.09546194725693775
502	8.765750477022716e-12	0.11287532322281009
503	1.1703781359732954e-08	0.08495317527126231
504	5.3491921275391666e-14	0.1714188323944921
505	1.345651130625886e-12	0.13271728300023228
506	1.548724674703163e-14	0.2132703023654428
507	3.122477687560868e-09	0.08702607965380613
508	1.816897161355502e-14	0.19037530595126212
509	1.802765606959715e-09	0.09807112496982778
510	1.9246541304354068e-13	0.16484381776817195
511	1.0534743450917409e-11	0.11979751944415779
512	1.2345698757240071e-05	0.06139287989656655
513	8.94235441324282e-11	0.09576273419207518
514	1.677113043600719e-14	0.1828205110709587
515	2.3262387708589625e-13	0.14945001867210628
516	5.905606232064163e-13	0.15380319681473575
517	6.188626404109367e-09	0.0849440300217845
518	5.6251869434649943e-14	0.1641431703092513
519	1.968884929061239e-15	0.24935068504164198
520	3.5501772645677158e-15	0.2133670217583244
521	4.3560601364962236e-14	0.16887452476619558
522	2.322670543208285e-15	0.24519781366618099
523	5.03869491552272e-15	0.2303125169338643
524	3.82281833999856e-14	0.16912158672052913
525	0.001216057643566087	0.05648526506289142
526	2.5457626149940616e-07	0.06871541916349616
527	3.48984254800809e-06	0.06307434300844528
528	6.621275757284413e-13	0.14034662973829506
529	4.7095364330172054e-12	0.12508696663357155
530	2.1596910149590964e-15	0.24507000685405733
531	1.195321508939833e-08	0.083596658639923
532	2.4060247961712544e-15	0.24455751838653106
533	5.957795395137216e-15	0.20349497377260262
534	8.596136388331225e-15	0.21484756792489956
535	2.2935045662233698e-14	0.17652316335559948
536	3.239393234961959e-14	0.18374655404134643
537	1.7741677660072832e-13	0.14537646670423868
538	0.0015747596986553497	0.052627271384614455
539	1.995149744237166e-12	0.12060121710836497
540	8.138624625713872e-14	0.1484143602987117
541	1.0811048657056208e-14	0.1960182422180209
542	2.348535373553814e-13	0.14372566854922186
543	3.8463015308981235e-13	0.14148098321788632
544	2.8878812912324046e-08	0.07753254818912064
545	0.08260250833860765	0.0521777467606958
546	6.9742022272708016e-15	0.20165565209539926
547	1.9893741584677588e-11	0.11399056761553568
548	1.2754327060852626e-15	0.24687669003870216
549	3.0029211513931615e-10	0.09404684523183121
550	4.662619335039915e-11	0.11774160509633594
551	1.4012262083241607e-13	0.15477922713322634
552	9.224400598418289e-15	0.20097829141210655
553	1.4688945979283494e-12	0.14277155678005915
554	4.9880895824556847e-08	0.07496450862233527
555	1.099834402894421e-11	0.11250027569840991
556	6.861947075022127e-13	0.15090383394019893
557	6.039713177355202e-14	0.18476980160337353
558	1.0062577794644202e-14	0.20402999126241844
559	5.437134402291777e-08	0.07606715619087086
560	0.0009320434459607849	0.05458302626447636
561	3.345785677456003e-13	0.15381646444239788
562	8.995754958188995e-15	0.2119977421324833
563	0.06061361171829737	0.052520753405975264
564	1.4167121469506822e-14	0.18449396893074682
565	1.254332725692024e-14	0.18736164533139837
566	1.1975177351349117e-12	0.13984935071732751
567	2.0156256126196753e-15	0.23295773734838687
568	5.025205546335314e-14	0.1788722169513986
569	0.04793487427895073	0.05104796753029317
570	2.7017828889188136e-13	0.14688568910287514
571	2.7870770271256185e-15	0.22186356121952
572	4.8337376017476685e-15	0.2160799140074679
573	1.7897862263988633e-14	0.17983083942249561
574	3.6512601157362156e-14	0.18473968477972635
575	3.9178504713223314e-14	0.16569991595784012
576	3.969770167611218e-11	0.10482395503337044
577	2.5959732661119657e-14	0.16210599810721177
578	2.0901728786859173e-14	0.18434595696348405
579	4.391497524778958e-12	0.12048592604328177
580	3.5497023217320984e-15	0.22116567345078558
581	1.4038660778377906e-08	0.08900749720174146
582	2.0374122538914277e-14	0.19946416206638468
583	2.7884497132110473e-11	0.10792054923737548
584	7.431228104409621e-15	0.2047598574488364
585	1.3475497363399215e-12	0.13554746586721525
586	8.084879808274333e-15	0.21153968182244193
587	1.5187688140014094e-11	0.12070697253359808
588	9.051579754173557e-10	0.09273864752591623
589	1.0989369356848929e-14	0.20345690168435332
590	2.388292558986327e-11	0.11172838952613023
591	1.2020874325382504e-14	0.19664901354528552
592	2.1452617483638064e-14	0.1988946306155464
593	1.231489457321466e-10	0.09427934018164022
594	3.5345134456569543e-09	0.0928224273641297
595	1.3744759357558995e-09	0.08978958468541334
596	2.345525491869639e-08	0.07850366755316894
597	5.625984041074223e-12	0.12541651984146684
598	0.00013283342994509565	0.055325576938324295
599	1.0681704298296474e-06	0.07218407380684813
600	8.174742297866347e-15	0.18491280475268213
601	3.70854037855718e-15	0.20995530737947726
602	2.06279898736387e-06	0.06610590542567718
603	1.7032255813073647e-10	0.09634046209715841
604	1.181183409969926e-09	0.09152513236076287
605	2.7510558449811842e-15	0.23346671261632612
606	1.5320887972662435e-14	0.19226290362729737
607	2.325749112536713e-13	0.16077692221028286
608	1.1405392363386555e-11	0.11090359758412405
609	1.4043910644480996e-14	0.21697080952635972
610	5.362109681337464e-13	0.137061191525904
611	1.199363317387285e-15	0.23469124302375505
612	4.998949972407122e-15	0.19121036086718662
613	4.853409864047329e-13	0.14560626159305667
614	1.6675861397606843e-08	0.07524202074987174
615	1.5986587123965256e-15	0.24520871009354955
616	1.204712198993585e-08	0.08196673006881867
617	1.4713626909946163e-10	0.09052042504393253
618	1.510897336357893e-12	0.1362363510320742
619	8.950171668989818e-13	0.13084038115502944
620	2.0887981426746374e-08	0.07935029615285882
621	7.666141217886284e-15	0.1958637838722247
622	5.887980125780192e-09	0.0877490133754372
623	5.957398605349514e-14	0.17877912886233255
